Title,Date,Review,Hotel_Name,X,Y
Perfectly fitted and nice workmanship.,พ.ค.2018,"One of the best Tailor shop in Pattaya, Mr Richard has over years of experience in custom made suit with fine workmanship for all business and formal attire needs.
Highly recommended for Pattaya and Thailand visitors.",RSCollectionCustomTailorบางละมงไทย,12.959459,100.886894
My new suit !,ม.ค.2019,I'm very happy about my new nice suit and I'm very happy about the good service from the customer! 😀,RSCollectionCustomTailorบางละมงไทย,12.959459,100.886894
Excellent!!! Suggested,ต.ค.2018,The fabrics are all good quality! I made 2 suits for business and he suggested me all details for making them.,RSCollectionCustomTailorบางละมงไทย,12.959459,100.886894
Best tailor shop,ก.ย.2018,Thank you so much for making the best dress and suits for my sister wedding. No disappointed at all!! Very detail job and high quality services. Highly recemmend this shop to everyone.,RSCollectionCustomTailorบางละมงไทย,12.959459,100.886894
Awesome!,ก.ย.2018,"Excellent service, great quality and such a nice friendly chap! Very helpful and willing to you have as many fittings as you want to ensure the best fit you require! I wil be be a regular at this shop!! 👍",RSCollectionCustomTailorบางละมงไทย,12.959459,100.886894
Richard is Fantastic - Attention to Details,ก.ค.2018,"By far the best tailor in Pattaya, Richard let me have 4 fit ons with adjustments to ensure i was 100% happy with my suits and shirts. Fantastic customer service with exceptional attention to detail. A must visit for anyone who needs fine tailoring. They do great copies of your existing shirts too.",RSCollectionCustomTailorบางละมงไทย,12.959459,100.886894
Perfectly fitted and nice workmanship.,พ.ค.2018,"One of the best Tailor shop in Pattaya, Mr Richard has over years of experience in custom made suit with fine workmanship for all business and formal attire needs.
Highly recommended for Pattaya and Thailand visitors.",RSCollectionCustomTailorบางละมงไทย,12.959459,100.886894
Best bar on soi6,ก.ค.2020,"By far the best bar on soi6. Atmosphere, cleanliness, staff, and ownership can't be beat.

Me and my friends always have a great time there.",RubyClubพทยาไทย,12.942431,100.886154
Very nice place on the famous soi 6,ก.ค.2019,"Love this place, the owner and wife is just the perfect hosts - friendly and very good staff, prices are very reasonable, and the bar is situated just about in the middle of the street, so the location is prime. Open bar outside , and a nice place inside with air conditioning if its to hot for you. Definitly worth a visit if your in Pattaya",RubyClubพทยาไทย,12.942431,100.886154
Good atmosphere with ice cold drinks,ก.ค.2019,"Good spot to people watch in the middle of soi 6, prices reasonable, outside area a bit warm but inside bar has air conditioning. Drink are cold and staff seems nice. Good spot to cool off for a few drinks out of the sun. Worth a visit if your on the street.",RubyClubพทยาไทย,12.942431,100.886154
Best bar on soi6,ก.ค.2020,"By far the best bar on soi6. Atmosphere, cleanliness, staff, and ownership can't be beat.

Me and my friends always have a great time there.",RubyClubพทยาไทย,12.942431,100.886154
Very nice place on the famous soi 6,ก.ค.2019,"Love this place, the owner and wife is just the perfect hosts - friendly and very good staff, prices are very reasonable, and the bar is situated just about in the middle of the street, so the location is prime. Open bar outside , and a nice place inside with air conditioning if its to hot for you. Definitly worth a visit if your in Pattaya",RubyClubพทยาไทย,12.942431,100.886154
Good atmosphere with ice cold drinks,ก.ค.2019,"Good spot to people watch in the middle of soi 6, prices reasonable, outside area a bit warm but inside bar has air conditioning. Drink are cold and staff seems nice. Good spot to cool off for a few drinks out of the sun. Worth a visit if your on the street.",RubyClubพทยาไทย,12.942431,100.886154
awesome,มี.ค.2019,extremely besutifull and relaxing rubbing body to body massage by a beautifull lady.the drinks preceded.i had ti choose from several dozen ladies with price tag of 2000-3000thb.,SabaiMassageพทยาไทย,12.927008,100.876183
Sabai Massage Review,ม.ค.2020,"Not sure how candid I can be on Trip advisor but it is a soapy massage parlor in Thailand. It's pretty much everything you've probably heard you pick a lady from amongst about thirty women behind a fishbowl. Prices vary based on color of number she has I think 2000-4000 baht if I remember correctly. You both hop into the tub together then she soaps you up with her body,rinse and dry and onto the bed for the main event!! Hopefully answered all of your questions.",SabaiMassageพทยาไทย,12.927008,100.876183
Experience the beauty,เม.ย.2019,"What a trip. Yes, Pattaya is for leisure, pleasure, and bargain hunting. Great place for a short trip to experience all at one place. Good for singles and couples but depends with what you are looking for.",SabaiMassageพทยาไทย,12.927008,100.876183
SOAPY SANDWCH IS AN AQUIRED TASTE,มี.ค.2019,"part of the seedier side of Pattaya, not the sort of place for a family visit, i can see a certain type of person would find this place appealing but not for me",SabaiMassageพทยาไทย,12.927008,100.876183
Sabai Room (horrible service),ต.ค.2018,"From paying at the counter to stepping out of the front door, the entire process was less than 40 minutes. The waiter and the masseuse were begging for tips. Total damage was 3200 baht for this session. Ridiculous expensive and all staff just want the customers money and don’t provide enough service nowadays. Since they are in the service industry and they don’t want to provide services, they should change their business model and doing something else. With how much I paid for this short duration of service, I can’t get this kind service anywhere in this world and my experience will be much better than what I experienced today. So disappointed. I considered I lost my wallet. I will never return to Sabai Room again. In addition, the masseuse had c section and asked me to do most of the work. There was not an option, if there was an option for less than a star, I would have rated negative 5 stars.",SabaiMassageพทยาไทย,12.927008,100.876183
Great!!!,ก.ค.2018,"Sabai Massage is far better than any parlor you're going to find in Bangkok. The ""selection"" is great and the price really beats Bangkok!",SabaiMassageพทยาไทย,12.927008,100.876183
Just relax,มิ.ย.2018,Place is super nice. You need to try once if u r in pattaya. Cannot miss these if u r in pattaya. Little expensive but worth for money,SabaiMassageพทยาไทย,12.927008,100.876183
Soapy massage,เม.ย.2018,"C’était une première, donc un peu d’appréhension
Mais c’est absolument à essayer
Très bonne ambiance
Filles très mignonnes et très souriantes
Propreté et hygiène impeccable, du jamais vu
Aussi agréable pour l’homme que pour la femme
Rien de vulgaire
Très sensuelle et très naturelle
Relaxe",SabaiMassageพทยาไทย,12.927008,100.876183
Great massage near my place,ส.ค.2017,"It's hard to find an exceptional thai massage in Pattaya, but this one is my favorite. Very nice staff and most of the time it's easy to get an appointment. I go here at least once a month and always leave relaxed and satisfied!",SabaiMassageพทยาไทย,12.927008,100.876183
Too much money oriented,ม.ค.2018,This is one of the street shops that offer you massage. I was actually looking for such a parlour because I wasn’t willing to spend too much on those established institutions that hosts big name. The board outside showed a price of 200B and that’s what I agreed to before entering. Well it was only a while that I came to know that 200 is the price fir only both legs. I demanded body and has to shell out 400 more. And most surprisingly head doesn’t get counted with body. There’s another 100B for head alone. Massage was good and that was the only satisfaction but not happy with the money it cost.,SabaiMassageพทยาไทย,12.927008,100.876183
